Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Customer_Status_Predicted
68296-UTT,Female,71,Yes,Uttar Pradesh,9,31,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,105.95,2655.25,0.0,0,1158.5,3813.75,Churned,Price,Price too high,1.0
81118-MAD,Female,31,No,Madhya Pradesh,1,13,,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.8,45.8,0.0,0,13.62,59.42,Joined,,,1.0
18034-KER,Male,33,Yes,Kerala,2,15,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.8,69.8,0.0,0,11.08,80.88,Churned,Dissatisfaction,Service dissatisfaction,1.0
85666-JAM,Male,53,Yes,Jammu & Kashmir,1,25,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.55,1008.55,0.0,0,275.7,1284.25,Churned,Competitor,Competitor made better offer,1.0
81451-JAM,Female,71,Yes,Jammu & Kashmir,12,4,,No,,Yes,Cable,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,29.65,291.4,0.0,110,0.0,401.4,Churned,Other,Don't know,1.0
63739-KAR,Male,60,Yes,Karnataka,10,8,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.95,19.95,0.0,0,17.61,37.56,Churned,Attitude,Attitude of support person,1.0
72668-RAJ,Male,25,No,Rajasthan,2,27,Deal 5,No,,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,58.5,539.85,0.0,0,0.0,539.85,Churned,Competitor,Competitor offered higher download speeds,1.0
83308-TAM,Male,40,No,Tamil Nadu,5,14,,No,,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,29.65,90.05,0.0,0,0.0,90.05,Joined,,,1.0
89938-JAM,Female,35,No,Jammu & Kashmir,9,27,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.8,160.75,0.0,0,48.62,209.37,Churned,Competitor,Competitor had better devices,1.0
63902-KER,Female,71,Yes,Kerala,0,31,Deal 5,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.2,102.5,0.0,0,0.0,102.5,Churned,Dissatisfaction,Poor expertise of online support,1.0
49184-JAM,Female,68,Yes,Jammu & Kashmir,2,4,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.85,90.85,0.0,0,8.56,99.41,Churned,Competitor,Competitor made better offer,1.0
15154-MAD,Female,27,Yes,Madhya Pradesh,7,11,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,759.55,0.0,0,177.12,936.67,Stayed,,,1.0
82559-CHH,Male,34,Yes,Chhattisgarh,0,33,Deal 5,Yes,No,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,64.2,143.65,0.0,30,8.82,182.47,Joined,,,1.0
69666-MAD,Male,25,No,Madhya Pradesh,8,23,,Yes,No,Yes,Cable,No,Yes,No,Yes,Yes,No,No,No,Month-to-Month,No,Mailed Check,66.25,620.55,0.0,10,223.29,853.84,Churned,Dissatisfaction,Network reliability,1.0
65796-DEL,Male,47,Yes,Delhi,14,26,,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,46.0,193.6,0.0,0,60.28,253.88,Churned,Dissatisfaction,Lack of self-service on Website,1.0
11262-HAR,Female,73,Yes,Haryana,5,32,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.1,95.1,0.0,0,4.89,99.99,Churned,Price,Price too high,1.0
31860-TEL,Male,76,No,Telangana,14,9,,No,,Yes,Cable,Yes,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Mailed Check,40.05,880.2,0.0,0,0.0,880.2,Churned,Other,Moved,1.0
86385-ASS,Male,80,No,Assam,1,16,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.5,69.5,0.0,80,41.2,190.7,Churned,Price,Price too high,1.0
33772-DEL,Female,76,Yes,Delhi,0,27,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.0,3919.15,0.0,0,1898.64,5817.79,Stayed,,,1.0
64415-AND,Female,63,Yes,Andhra Pradesh,6,30,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.7,85.7,0.0,0,45.81,131.51,Churned,Competitor,Competitor had better devices,1.0
21446-TAM,Female,38,Yes,Tamil Nadu,0,26,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.7,75.7,0.0,0,9.05,84.75,Churned,Attitude,Attitude of support person,1.0
76134-HAR,Female,53,Yes,Haryana,7,23,,No,,Yes,DSL,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,30.1,1131.3,0.0,150,0.0,1281.3,Churned,Dissatisfaction,Network reliability,1.0
95186-MAH,Male,48,Yes,Maharashtra,4,5,,No,,Yes,DSL,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,39.65,733.35,0.0,0,0.0,733.35,Churned,Competitor,Competitor had better devices,1.0
96430-PUN,Male,37,No,Punjab,0,23,,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.75,48.75,0.0,0,26.26,75.01,Joined,,,1.0
45027-KAR,Female,42,No,Karnataka,7,5,Deal 5,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.05,102.75,0.0,0,85.1,187.85,Churned,Competitor,Competitor had better devices,1.0
17493-RAJ,Female,47,No,Rajasthan,0,5,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,3409.6,0.0,0,373.56,3783.16,Churned,Dissatisfaction,Service dissatisfaction,1.0
62759-MAH,Male,44,No,Maharashtra,8,21,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.55,649.65,0.0,0,198.08,847.73,Churned,Attitude,Attitude of service provider,1.0
95075-RAJ,Female,68,Yes,Rajasthan,7,12,Deal 5,No,,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,29.4,221.9,0.0,0,0.0,221.9,Churned,Competitor,Competitor had better devices,1.0
63820-UTT,Female,36,Yes,Uttar Pradesh,12,31,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,112.95,6465.0,0.0,0,2785.02,9250.02,Churned,Competitor,Competitor offered higher download speeds,1.0
78049-UTT,Male,71,No,Uttar Pradesh,0,34,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,74.7,0.0,0,11.34,86.04,Churned,Competitor,Competitor had better devices,1.0
32054-JAM,Male,68,No,Jammu & Kashmir,1,24,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.5,3105.55,0.0,0,916.74,4022.29,Churned,Dissatisfaction,Poor expertise of online support,1.0
31458-DEL,Male,32,Yes,Delhi,2,20,Deal 5,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.45,86.6,0.0,0,0.0,86.6,Churned,Competitor,Competitor made better offer,1.0
89824-BIH,Male,51,No,Bihar,0,1,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,113.15,7856.0,0.0,0,1609.56,9465.56,Churned,Price,Extra data charges,1.0
14373-RAJ,Male,69,Yes,Rajasthan,4,31,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,80.85,80.85,0.0,0,14.91,95.76,Churned,Competitor,Competitor had better devices,1.0
24148-AND,Male,79,No,Andhra Pradesh,7,21,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,131.65,0.0,0,30.64,162.29,Churned,Price,Extra data charges,1.0
17783-TAM,Female,74,No,Tamil Nadu,0,32,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.55,187.45,0.0,0,10.98,198.43,Churned,Dissatisfaction,Network reliability,1.0
56313-JHA,Male,73,No,Jharkhand,9,9,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.85,3186.7,0.0,0,839.88,4026.58,Churned,Competitor,Competitor made better offer,1.0
39873-ODI,Female,80,Yes,Odisha,3,30,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.1,7548.1,0.0,0,3170.86,10718.96,Churned,Attitude,Attitude of support person,1.0
65957-PUN,Female,78,No,Punjab,15,26,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.05,1133.65,0.0,0,189.75,1323.4,Churned,Competitor,Competitor offered more data,1.0
35773-TAM,Female,43,Yes,Tamil Nadu,6,21,,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.4,184.4,0.0,10,39.08,233.48,Churned,Other,Don't know,1.0
18465-MAH,Female,59,No,Maharashtra,3,34,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.25,1064.65,0.0,0,244.8,1309.45,Churned,Price,Price too high,1.0
73939-TAM,Male,59,No,Tamil Nadu,9,2,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.55,298.35,0.0,0,65.58,363.93,Churned,Dissatisfaction,Network reliability,1.0
41548-RAJ,Female,27,No,Rajasthan,7,18,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.35,2596.15,0.0,0,47.68,2643.83,Churned,Competitor,Competitor had better devices,1.0
89613-KAR,Female,82,No,Karnataka,8,19,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.95,2628.6,0.0,0,1566.4,4195.0,Churned,Price,Extra data charges,1.0
57405-TAM,Female,49,Yes,Tamil Nadu,12,27,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.15,183.75,0.0,0,12.4,196.15,Churned,Other,Don't know,1.0
81640-MAH,Female,59,Yes,Maharashtra,0,23,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,1021.75,0.0,0,400.32,1422.07,Stayed,,,1.0
91745-PUN,Female,64,No,Punjab,12,12,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,94.95,178.1,0.0,0,52.1,230.2,Churned,Competitor,Competitor had better devices,1.0
82118-JAM,Female,69,Yes,Jammu & Kashmir,3,6,Deal 5,No,,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,24.2,24.2,0.0,0,0.0,24.2,Joined,,,1.0
61203-PUN,Female,19,No,Punjab,11,11,,Yes,Yes,Yes,Cable,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,64.6,174.2,0.0,0,122.97,297.17,Joined,,,1.0
41692-KAR,Male,42,No,Karnataka,11,23,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.2,20.2,0.0,0,45.49,65.69,Churned,Competitor,Competitor made better offer,1.0
41916-WES,Female,62,No,West Bengal,9,14,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.4,732.5,0.0,0,277.2,1009.7,Churned,Attitude,Attitude of support person,1.0
97962-GUJ,Female,63,Yes,Gujarat,1,25,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.8,973.45,0.0,0,401.44,1374.89,Churned,Dissatisfaction,Service dissatisfaction,1.0
58577-ODI,Female,44,Yes,Odisha,7,36,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.85,105.6,0.0,0,10.94,116.54,Joined,,,1.0
66100-JAM,Female,25,No,Jammu & Kashmir,10,15,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.7,1761.45,0.0,0,110.8,1872.25,Churned,Other,Don't know,1.0
16916-AND,Female,70,Yes,Andhra Pradesh,8,18,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.25,3132.75,0.0,0,883.44,4016.19,Churned,Dissatisfaction,Product dissatisfaction,1.0
94328-JAM,Female,46,Yes,Jammu & Kashmir,9,36,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.6,70.6,0.0,0,27.12,97.72,Churned,Competitor,Competitor made better offer,1.0
55568-MAD,Female,49,No,Madhya Pradesh,0,15,Deal 5,No,,Yes,Cable,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,35.75,35.75,0.0,0,0.0,35.75,Churned,Price,Price too high,1.0
43298-HAR,Female,55,No,Haryana,1,23,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.35,3549.25,0.0,0,737.46,4286.71,Churned,Competitor,Competitor offered higher download speeds,1.0
84425-GUJ,Male,74,No,Gujarat,15,21,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.0,613.4,0.0,0,368.4,981.8,Churned,Dissatisfaction,Limited range of services,1.0
98327-HAR,Male,74,No,Haryana,3,12,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.2,5568.35,0.0,0,1955.2,7523.55,Churned,Competitor,Competitor offered higher download speeds,1.0
87608-HAR,Male,74,Yes,Haryana,4,9,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,80.3,2483.05,0.0,0,66.56,2549.61,Churned,Dissatisfaction,Service dissatisfaction,1.0
27896-JHA,Female,43,Yes,Jharkhand,3,3,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,79.6,79.6,0.0,0,19.32,98.92,Churned,Attitude,Attitude of support person,1.0
64319-KAR,Female,30,Yes,Karnataka,8,20,,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.8,3475.55,0.0,0,1136.64,4612.19,Churned,Competitor,Competitor made better offer,1.0
84976-WES,Female,64,No,West Bengal,11,29,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.8,442.85,0.0,0,50.72,493.57,Churned,Competitor,Competitor had better devices,1.0
55995-UTT,Female,30,No,Uttarakhand,3,20,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.45,101.45,0.0,0,10.38,111.83,Churned,Price,Extra data charges,1.0
16784-HAR,Female,50,Yes,Haryana,6,16,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,89.15,1057.55,0.0,70,416.76,1544.31,Stayed,,,1.0
78018-BIH,Female,65,No,Bihar,10,20,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,108.4,7318.2,0.0,0,3372.72,10690.92,Churned,Attitude,Attitude of service provider,1.0
43908-WES,Male,36,No,West Bengal,3,25,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.35,139.25,0.0,0,89.54,228.79,Joined,,,1.0
89442-BIH,Male,49,No,Bihar,9,24,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,91.85,257.05,0.0,0,131.16,388.21,Churned,Attitude,Attitude of service provider,1.0
59588-JAM,Male,57,Yes,Jammu & Kashmir,2,22,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.5,868.5,0.0,50,146.63,1065.13,Churned,Competitor,Competitor made better offer,1.0
79624-JAM,Female,38,No,Jammu & Kashmir,11,13,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.1,576.65,0.0,0,81.06,657.71,Churned,Competitor,Competitor made better offer,1.0
71355-PUN,Female,32,No,Punjab,3,19,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,103.3,2012.7,0.0,0,532.76,2545.46,Churned,Price,Lack of affordable download/upload speed,1.0
82174-TEL,Female,53,No,Telangana,15,20,Deal 2,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,74.8,4820.15,0.0,0,2630.55,7450.7,Churned,Dissatisfaction,Product dissatisfaction,1.0
29897-AND,Female,49,No,Andhra Pradesh,5,32,,Yes,Yes,Yes,Cable,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.0,6547.7,0.0,0,2863.95,9411.65,Churned,Competitor,Competitor offered higher download speeds,1.0
28656-KAR,Female,81,Yes,Karnataka,14,18,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.3,77.75,0.0,0,0.0,77.75,Churned,Attitude,Attitude of support person,1.0
37857-KAR,Male,64,No,Karnataka,3,27,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.3,2431.35,0.0,0,1079.04,3510.39,Churned,Competitor,Competitor offered more data,1.0
27743-TAM,Female,33,Yes,Tamil Nadu,9,14,,Yes,No,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,60.4,272.15,0.0,0,72.12,344.27,Churned,Competitor,Competitor had better devices,1.0
69524-AND,Female,75,No,Andhra Pradesh,4,26,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.35,41.85,0.0,0,0.0,41.85,Churned,Competitor,Competitor had better devices,1.0
37791-HAR,Male,75,No,Haryana,10,12,,Yes,No,Yes,Cable,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,66.4,94.55,0.0,0,11.14,105.69,Churned,Price,Long distance charges,1.0
27963-MAH,Female,30,No,Maharashtra,13,15,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.25,80.25,0.0,0,32.92,113.17,Churned,Other,Moved,1.0
47611-WES,Male,25,No,West Bengal,4,31,,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,55.25,55.25,0.0,60,39.19,154.44,Joined,,,1.0
74894-BIH,Female,44,Yes,Bihar,13,10,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.95,7446.9,0.0,0,2566.8,10013.7,Churned,Competitor,Competitor made better offer,1.0
57779-ASS,Male,30,Yes,Assam,7,29,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.25,19.25,0.0,0,12.81,32.06,Churned,Attitude,Attitude of service provider,1.0
65676-JAM,Female,47,Yes,Jammu & Kashmir,10,22,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,19.9,19.9,0.0,0,45.77,65.67,Churned,Competitor,Competitor made better offer,1.0
12690-TAM,Female,54,No,Tamil Nadu,10,35,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.2,1046.1,7.39,120,153.0,1311.71,Churned,Price,Price too high,1.0
74588-HAR,Female,60,No,Haryana,6,10,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.9,2254.2,0.0,0,25.41,2279.61,Churned,Dissatisfaction,Limited range of services,1.0
81396-JHA,Male,25,Yes,Jharkhand,7,18,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.5,916.9,0.0,0,487.56,1404.46,Churned,Competitor,Competitor had better devices,1.0
95594-TAM,Female,64,No,Tamil Nadu,4,1,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.0,44.0,0.0,0,15.66,59.66,Joined,,,1.0
75873-AND,Female,50,Yes,Andhra Pradesh,5,30,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.05,4853.75,14.24,0,1003.52,5843.03,Churned,Competitor,Competitor offered higher download speeds,1.0
49724-TEL,Male,64,No,Telangana,5,27,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,69.75,0.0,0,33.84,103.59,Churned,Competitor,Competitor had better devices,1.0
55043-UTT,Male,43,Yes,Uttar Pradesh,8,17,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.9,69.9,0.0,10,9.36,89.26,Joined,,,1.0
39251-KAR,Male,68,No,Karnataka,6,31,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.85,69.85,0.0,40,43.45,153.3,Churned,Dissatisfaction,Limited range of services,1.0
13561-JHA,Male,52,No,Jharkhand,6,7,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.3,45.3,0.0,0,34.37,79.67,Churned,Dissatisfaction,Poor expertise of online support,1.0
96754-TEL,Female,77,Yes,Telangana,10,18,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.2,172.85,0.0,0,35.46,208.31,Churned,Price,Price too high,1.0
43604-TAM,Female,18,No,Tamil Nadu,14,7,Deal 5,Yes,No,No,,,,,,,,,,One Year,No,Mailed Check,19.65,19.65,0.0,0,23.41,43.06,Joined,,,1.0
52695-UTT,Female,52,No,Uttar Pradesh,14,34,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.35,35.1,0.0,0,4.92,40.02,Joined,,,1.0
81048-UTT,Female,78,No,Uttarakhand,11,2,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.3,75.3,0.0,20,35.09,130.39,Churned,Dissatisfaction,Network reliability,1.0
39606-TAM,Female,73,Yes,Tamil Nadu,8,29,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.15,1529.2,0.0,0,620.0,2149.2,Churned,Other,Don't know,1.0
58153-KER,Female,75,No,Kerala,10,2,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.6,279.55,0.0,0,96.93,376.48,Churned,Competitor,Competitor had better devices,1.0
65672-RAJ,Female,64,Yes,Rajasthan,1,6,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.35,754.65,0.0,50,127.89,932.54,Churned,Dissatisfaction,Service dissatisfaction,1.0
38602-JAM,Female,64,No,Jammu & Kashmir,5,4,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,101.3,2812.2,0.0,0,460.04,3272.24,Churned,Competitor,Competitor made better offer,1.0
29799-WES,Female,29,No,West Bengal,15,23,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.15,216.75,0.0,0,45.06,261.81,Churned,Attitude,Attitude of support person,1.0
39216-JHA,Female,21,No,Jharkhand,3,3,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,84.3,1855.65,0.0,0,639.54,2495.19,Churned,Competitor,Competitor had better devices,1.0
62386-UTT,Male,44,Yes,Uttar Pradesh,4,26,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,70.0,70.0,0.0,10,19.15,99.15,Churned,Other,Don't know,1.0
81952-MAH,Female,41,No,Maharashtra,0,36,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.45,482.8,0.0,0,0.0,482.8,Churned,Other,Don't know,1.0
